machine_id,internal_temperature_c,probe_health_score_percent,error_count_30d,cooling_fan_rpm,power_consumption_w,voltage_fluctuation_v,daily_usage_hours,image_artifact_score_0_10,last_service_days_ago,target_days_to_failure
USM_011,42.8,100.0,4,1949,347.53,223.6,4.58,3.83,135,110
USM_001,39.7,94.5,4,2673,356.54,226.73,9.91,3.17,97,111
USM_006,45.7,96.3,5,2727,326.11,229.8,4.95,4.08,147,112
USM_015,46.0,94.8,5,2471,374.66,221.8,6.36,2.98,75,92
USM_015,42.2,100.0,4,2779,297.72,234.85,6.8,2.98,60,112
USM_019,42.5,96.0,3,3093,357.44,235.1,6.26,2.57,8,105
USM_011,37.5,100.0,4,2631,372.46,229.52,5.85,2.89,6,105
USM_002,35.5,100.0,5,3004,342.05,231.19,3.61,2.65,17,105
USM_014,40.7,98.4,5,3328,364.83,220.18,8.9,5.14,22,99
USM_002,42.1,100.0,3,3429,310.35,227.84,9.61,2.44,56,118
USM_004,44.9,97.4,6,2342,311.37,231.28,2.63,3.89,125,104
USM_017,44.7,100.0,5,2341,359.47,232.28,3.95,2.39,132,115
USM_003,42.1,97.2,6,2537,377.14,228.72,5.44,3.57,68,106
USM_013,45.8,89.8,7,2746,275.01,238.82,4.07,4.3,51,96
USM_009,38.0,100.0,3,3105,370.88,238.41,7.01,1.48,16,109
USM_007,45.4,98.6,5,2892,328.27,231.87,4.54,2.03,166,105
USM_015,39.4,100.0,4,2283,342.29,237.85,10.33,2.38,66,114
USM_011,47.1,100.0,4,2537,296.42,214.55,8.38,2.03,45,107
USM_020,41.6,95.0,5,2652,315.94,225.06,6.43,3.75,6,102
USM_002,34.0,100.0,4,2143,388.65,224.13,8.05,3.58,104,111
USM_015,45.0,94.8,4,2703,351.31,228.25,8.21,2.62,25,113
USM_014,44.5,96.7,4,2338,334.69,226.61,4.87,3.67,138,110
USM_020,39.3,98.8,4,2147,345.34,217.41,4.37,2.99,11,116
USM_011,40.1,100.0,4,2366,369.57,230.72,6.16,3.23,2,100
USM_003,41.3,95.1,5,2786,367.62,231.22,7.72,3.03,34,106
USM_017,33.9,97.0,5,2709,347.0,239.25,6.28,4.02,4,106
USM_012,31.3,100.0,4,2591,393.72,226.97,2.85,4.97,3,106
USM_015,46.3,100.0,5,3010,388.82,226.75,4.39,4.11,75,108
USM_016,38.2,100.0,7,2897,366.53,216.25,5.85,4.73,17,110
USM_005,48.9,100.0,5,2800,352.18,227.39,5.85,1.93,61,104
USM_020,48.0,100.0,5,2749,376.29,234.27,9.95,2.66,50,99
USM_006,47.1,100.0,6,2759,362.57,227.94,3.23,3.9,9,107
USM_019,39.2,100.0,7,2597,392.43,236.36,7.01,4.84,29,111
USM_005,35.8,91.6,6,1955,385.98,229.51,8.98,4.55,4,102
USM_003,38.3,93.4,3,2973,309.27,231.35,10.54,2.75,32,106
USM_001,39.5,100.0,5,2764,306.56,223.31,5.19,2.9,12,106
USM_006,32.3,94.5,4,2207,321.95,231.14,6.98,4.03,6,109
USM_015,39.9,92.4,4,3077,389.05,214.97,7.14,3.67,22,104
USM_002,40.8,95.4,5,2480,286.95,232.59,6.39,2.84,1,124
USM_003,36.3,97.0,3,2580,365.79,237.2,5.8,3.24,85,117
USM_017,37.6,93.0,4,2932,364.5,236.82,6.87,3.78,10,104
USM_012,39.4,94.7,5,2709,396.51,224.29,1.0,2.6,58,108
USM_018,43.3,100.0,7,3083,357.21,230.84,7.36,4.32,107,105
USM_015,38.0,99.4,3,2524,296.27,233.53,6.25,2.93,149,115
USM_012,42.6,100.0,6,3182,311.63,233.53,5.56,3.26,48,110
USM_016,43.1,92.7,5,2447,302.72,225.22,10.09,4.85,93,100
USM_008,41.4,100.0,5,3058,328.48,218.89,4.65,3.21,36,108
USM_014,38.7,100.0,5,1957,342.68,235.09,5.19,4.31,40,110
USM_017,37.2,93.4,4,2291,303.38,231.25,9.98,2.75,47,108
USM_008,47.9,97.2,6,2818,408.83,231.85,4.34,3.95,66,100
USM_015,43.7,87.9,5,2567,296.99,232.51,4.9,4.98,66,98
USM_014,45.4,100.0,5,2682,403.84,233.13,5.71,2.5,92,112
USM_018,41.6,100.0,4,2678,397.41,221.82,7.68,3.15,57,114
USM_020,40.9,92.9,4,2302,385.93,221.05,6.42,3.65,128,104
USM_007,42.8,100.0,5,2343,322.25,225.82,3.41,3.54,74,99
USM_003,33.9,91.9,6,2658,363.7,240.94,4.94,4.35,158,104
USM_012,36.7,100.0,3,2417,298.91,233.79,4.79,2.42,83,118
USM_003,38.3,95.4,4,3035,386.44,232.76,5.85,3.58,80,111
USM_020,39.9,100.0,5,2591,347.04,227.67,6.85,4.92,118,118
USM_014,38.2,98.3,4,2847,333.63,232.1,6.84,4.5,63,114
USM_015,41.9,100.0,4,2802,301.05,233.07,2.45,4.13,11,111
USM_014,42.4,88.8,5,2493,250.9,231.43,8.13,3.88,5,96
USM_007,47.2,100.0,7,2127,308.46,234.89,6.51,5.46,22,102
USM_017,52.1,100.0,9,3126,394.51,228.08,8.77,4.36,101,90
USM_012,36.7,95.8,4,2323,333.89,238.9,6.89,3.65,1,109
USM_020,42.6,100.0,4,2555,343.23,232.7,8.2,3.55,9,105
USM_004,42.3,95.0,5,2627,376.22,235.96,6.93,3.21,6,108
USM_009,42.1,100.0,4,2655,422.23,226.98,8.69,3.73,2,109
USM_006,37.4,100.0,5,2912,403.0,237.8,7.04,3.93,99,111
USM_016,37.8,98.6,7,2629,311.11,232.37,5.8,4.13,19,101
USM_002,43.6,100.0,4,2647,272.3,230.95,10.54,3.15,78,111
USM_008,38.2,96.5,3,2937,444.38,236.48,7.78,2.09,9,106
USM_011,42.4,94.1,4,2854,440.76,223.69,7.15,3.97,31,103
USM_013,39.9,95.7,5,2428,357.54,230.65,3.45,4.33,7,109
USM_017,41.4,95.2,5,2320,299.18,230.13,3.42,2.67,1,110
USM_008,37.8,100.0,4,2381,388.53,230.24,6.59,3.24,56,111
USM_018,42.2,100.0,6,2657,345.68,231.94,6.29,4.67,39,114
USM_018,37.7,99.6,3,2252,345.48,241.04,4.77,2.16,32,118
USM_014,42.2,91.2,4,2699,385.78,221.86,6.28,3.64,4,106
USM_015,47.7,100.0,7,2687,363.37,238.93,9.18,4.82,53,95
USM_006,42.9,100.0,4,1916,302.57,233.72,7.39,3.49,90,113
USM_011,42.2,100.0,4,2250,337.01,237.31,3.72,2.81,4,113
USM_013,44.7,100.0,4,1831,376.45,220.45,5.78,3.33,32,114
USM_001,35.5,100.0,4,2501,370.41,228.96,4.39,4.16,22,110
USM_006,48.2,93.6,5,3054,360.48,236.95,5.22,3.56,133,96
USM_009,37.1,100.0,8,2053,387.34,215.73,5.17,3.93,18,95
USM_008,44.8,96.2,6,2301,335.53,224.39,5.04,3.82,173,105
USM_011,43.9,100.0,6,2639,357.15,226.95,3.49,3.65,105,107
USM_019,37.8,90.9,6,2309,250.0,227.26,5.74,4.6,6,106
USM_009,45.3,99.8,5,2381,332.01,237.33,4.88,3.05,39,104
USM_017,42.2,100.0,4,2834,380.56,230.12,1.0,2.39,62,111
USM_012,50.1,95.8,8,2602,334.38,227.77,10.11,4.09,53,87
USM_014,42.8,100.0,4,2232,331.35,235.15,8.18,3.2,68,120
USM_015,40.9,95.6,4,2032,308.34,230.64,5.25,3.18,33,106
USM_016,39.5,100.0,5,3307,390.13,232.3,6.04,3.86,141,102
USM_020,33.9,100.0,5,2927,371.94,227.71,3.66,4.61,18,110
USM_001,41.1,98.9,4,2525,383.02,217.14,9.39,3.25,5,112
USM_010,41.3,100.0,6,2689,280.95,227.18,9.79,3.34,228,104
USM_008,42.6,99.4,4,2529,343.58,238.03,6.31,2.19,63,111
USM_018,36.3,96.7,5,2766,338.8,231.5,8.05,3.33,64,102
USM_001,40.6,100.0,5,2400,338.78,229.24,6.35,3.55,102,107
USM_002,43.1,93.0,5,2518,325.36,234.22,3.33,3.78,32,101
USM_001,44.0,94.4,4,2826,336.16,222.34,5.18,3.35,29,120
USM_001,34.1,100.0,4,3027,383.99,228.95,6.26,4.06,178,116
USM_009,44.1,100.0,7,2913,273.49,233.01,5.09,3.39,29,106
USM_013,40.4,94.2,6,3024,421.09,231.01,5.56,6.31,4,102
USM_001,40.7,94.6,5,2563,369.35,232.09,5.82,3.9,22,109
USM_013,32.0,95.3,1,2383,348.31,229.12,5.84,0.9,124,120
USM_020,47.5,100.0,4,2143,386.27,223.54,6.1,2.22,5,106
USM_007,41.7,89.3,5,2688,291.93,230.93,3.88,4.58,75,113
USM_002,35.0,100.0,3,2713,323.41,221.31,4.57,2.69,18,112
USM_006,42.4,97.2,4,2583,345.16,230.88,3.43,2.94,82,108
USM_007,43.4,97.2,4,2450,404.62,234.2,7.96,2.28,43,112
USM_014,45.3,90.5,4,3076,348.14,228.35,1.79,3.49,60,104
USM_018,40.8,97.8,5,2847,368.0,227.41,8.31,3.67,16,105
USM_015,42.2,96.3,5,3066,326.42,231.01,8.77,3.96,11,105
USM_002,38.8,98.8,5,2351,369.47,223.99,5.4,2.39,3,105
USM_010,42.6,100.0,5,2463,417.09,232.83,1.0,4.14,104,110
USM_012,38.2,100.0,3,2992,389.82,227.59,5.28,2.14,74,112
USM_017,37.9,98.3,6,2614,346.74,238.42,5.87,3.89,20,108
USM_008,40.7,100.0,5,2486,377.02,237.9,3.98,3.67,108,111
USM_011,36.3,96.7,3,2463,373.1,230.54,4.97,2.62,107,106
USM_003,48.7,97.7,5,2733,370.26,238.55,9.06,2.44,8,100
USM_006,49.5,97.8,7,3046,394.48,230.42,7.33,3.86,75,100
USM_009,39.2,100.0,4,2594,394.18,230.58,4.15,2.77,20,111
USM_006,35.2,93.2,4,2838,344.91,229.55,2.8,3.59,37,98
USM_009,42.7,96.0,6,2817,375.68,233.43,5.35,4.28,33,103
USM_007,39.5,100.0,5,2381,334.68,234.91,5.57,3.81,55,109
USM_009,46.4,88.1,6,2450,313.08,236.6,6.99,3.21,25,107
USM_018,38.1,99.5,5,2495,339.22,236.63,4.93,3.32,4,107
USM_012,43.9,100.0,3,2288,346.95,234.13,7.02,2.4,67,112
USM_008,42.9,100.0,6,2524,283.54,233.3,9.87,4.2,193,109
USM_008,39.2,100.0,7,3096,384.41,226.79,7.63,4.87,66,109
USM_018,42.4,91.6,6,2664,250.0,240.2,5.9,3.05,46,111
USM_020,44.9,93.0,6,2469,450.0,236.1,5.63,3.77,10,101
USM_015,41.7,94.7,8,3241,410.08,229.32,5.29,4.6,58,98
USM_007,42.5,95.6,4,2395,339.56,227.81,8.36,3.65,56,102
USM_011,37.7,92.2,4,2338,350.38,235.29,4.75,4.42,57,99
USM_020,46.1,99.6,5,3079,362.12,234.82,6.09,3.41,133,108
USM_016,45.7,96.3,6,2905,326.43,231.63,6.1,2.52,75,98
USM_004,39.6,100.0,5,2607,357.7,221.51,5.0,3.45,91,101
USM_006,40.3,99.2,5,2902,344.24,229.96,3.26,4.52,22,105
USM_003,47.3,96.1,6,2813,346.23,234.99,6.65,3.9,18,95
USM_009,36.9,100.0,6,2263,357.26,232.45,5.88,4.96,13,106
USM_010,44.2,100.0,3,1972,297.46,228.7,7.0,1.56,90,107
USM_014,39.0,97.6,4,2469,351.58,229.71,4.93,3.87,71,108
USM_011,49.2,98.8,4,3067,356.54,233.88,8.44,2.77,25,107
USM_018,41.3,100.0,5,2534,355.15,233.91,4.25,2.46,9,108
USM_012,47.4,95.4,7,2862,341.37,228.27,9.42,4.97,112,98
USM_012,37.6,100.0,6,2681,395.51,229.42,2.5,3.08,29,102
USM_013,36.7,100.0,3,2109,335.85,220.53,6.87,2.98,12,117
USM_013,40.8,92.5,4,2536,359.09,232.27,6.95,4.18,9,107
USM_019,42.2,93.2,4,2779,401.89,234.16,4.41,1.64,151,105
USM_019,39.7,100.0,6,2410,346.82,230.88,6.85,4.69,8,106
USM_014,45.2,98.7,6,2592,358.58,236.02,8.56,5.32,26,105
USM_004,39.6,94.2,5,2763,346.14,228.54,1.57,4.64,60,107
USM_013,33.4,98.2,6,2606,399.49,230.48,7.01,3.87,31,110
USM_008,42.5,95.7,4,2988,339.69,236.02,1.01,3.4,38,104
USM_019,37.5,96.0,5,2739,401.33,238.1,4.07,2.52,97,104
USM_012,40.9,100.0,6,2371,345.86,230.44,9.26,4.53,365,105
USM_018,47.4,95.8,6,2580,315.62,226.0,4.84,4.53,37,97
USM_006,48.0,100.0,6,2736,377.17,234.92,3.65,3.78,28,99
USM_018,39.1,96.4,7,3042,337.81,237.89,5.6,3.91,31,102
USM_019,44.8,98.7,7,2556,374.82,229.71,10.14,3.72,27,103
USM_005,38.4,100.0,6,2113,250.0,232.43,2.34,2.81,38,107
USM_009,39.8,100.0,6,2780,350.21,236.1,3.9,5.83,24,109
USM_003,39.8,97.7,5,2421,331.62,236.39,8.99,3.2,37,109
USM_010,35.5,98.2,4,2219,307.47,231.55,9.72,3.03,174,116
USM_019,41.8,100.0,5,2673,327.87,225.16,5.79,4.45,20,110
USM_003,42.0,100.0,5,2962,327.05,231.99,3.52,3.3,63,108
USM_015,39.9,100.0,4,2476,348.08,232.47,10.19,3.31,40,112
USM_001,46.6,99.6,5,2865,295.31,236.03,9.19,4.77,79,109
USM_007,40.1,96.8,4,2855,362.65,234.73,7.36,4.22,38,119
USM_012,38.5,89.1,8,2872,404.65,230.34,4.38,4.79,10,95
USM_017,43.6,98.6,5,2466,361.24,235.02,5.9,2.01,123,109
USM_020,35.2,100.0,4,2266,382.36,234.69,5.68,3.73,67,117
USM_005,45.3,99.4,4,2407,393.78,233.49,6.66,2.37,44,108
USM_004,40.6,92.1,4,2893,399.46,226.25,8.9,3.4,106,105
USM_012,45.9,100.0,4,2909,424.81,226.67,7.76,3.51,224,112
USM_020,46.1,92.8,6,2423,330.03,235.34,3.85,3.78,31,96
USM_018,44.7,97.5,6,3337,321.26,223.6,8.75,4.16,26,99
USM_017,38.4,95.1,4,2311,381.34,220.7,6.63,4.43,84,109
USM_019,36.8,89.1,6,2918,378.33,237.28,7.37,4.91,36,94
USM_009,36.5,100.0,3,3070,381.03,231.03,8.93,1.99,5,118
USM_004,45.4,93.9,7,2736,425.57,234.35,3.78,6.1,26,98
USM_002,40.9,98.8,4,2428,350.45,221.99,5.93,3.39,99,110
USM_004,38.8,100.0,5,2414,367.05,236.61,4.94,4.55,73,100
USM_002,40.2,98.9,2,2573,310.78,230.91,2.86,0.9,119,117
USM_015,46.0,89.9,6,3034,435.41,222.57,6.69,3.74,9,100
USM_002,45.9,91.7,4,2348,336.54,238.24,11.02,2.43,16,106
USM_004,42.3,100.0,3,2121,337.67,231.97,2.32,2.47,14,117
USM_006,44.0,100.0,4,2798,336.13,225.2,5.94,3.38,213,103
USM_007,42.5,93.6,4,2849,324.2,229.76,7.28,3.42,11,100
USM_010,42.8,98.5,5,3268,320.82,220.53,6.25,4.75,54,102
USM_019,42.3,98.4,6,2258,329.05,231.7,5.77,5.21,60,104
USM_019,40.9,100.0,5,2618,295.37,229.81,3.4,2.37,57,105
USM_012,44.6,100.0,4,3044,318.59,228.36,6.47,2.85,70,113
USM_003,42.6,100.0,4,2711,427.96,233.79,4.49,2.3,39,111
USM_013,36.9,100.0,4,2560,379.43,226.53,1.62,4.49,5,114
USM_018,44.2,100.0,4,2929,387.04,229.99,8.39,3.49,72,114
USM_008,43.0,100.0,6,2499,397.09,226.65,7.92,3.37,19,97
USM_015,44.0,100.0,6,2945,423.37,228.16,6.1,3.65,4,112
USM_001,41.2,100.0,6,2285,279.14,229.94,6.46,3.02,11,106
USM_003,45.3,93.2,5,2247,300.8,233.67,8.15,2.93,20,108
USM_008,41.4,100.0,4,2581,317.85,231.78,6.45,3.38,33,104
USM_004,44.8,91.2,6,1929,331.21,224.47,7.81,3.65,118,103
USM_016,39.5,100.0,4,2670,337.98,236.19,5.41,3.68,46,112
USM_010,40.6,96.1,4,2136,332.12,245.15,8.62,1.96,38,116
USM_012,44.1,96.0,6,2775,358.77,227.14,6.64,3.79,12,105
USM_014,40.3,100.0,4,2708,351.41,224.2,6.39,2.64,192,116
USM_014,49.7,100.0,5,2726,321.09,236.88,3.46,3.49,143,94
USM_002,43.9,100.0,6,2820,262.98,219.65,6.57,4.24,101,108
USM_005,41.2,96.5,5,2723,310.29,230.55,4.34,3.01,23,103
USM_005,44.5,99.0,6,2606,328.03,228.23,4.72,4.6,49,105
USM_006,39.2,100.0,2,3190,340.12,223.05,4.37,1.59,29,115
USM_013,44.7,97.7,6,2814,304.81,231.16,3.87,5.03,30,102
USM_009,46.1,96.6,5,2943,330.37,228.58,10.25,4.8,4,108
USM_015,47.2,89.1,5,3043,304.76,229.84,8.66,3.17,9,102
USM_014,40.7,98.0,5,2857,344.97,229.23,9.84,2.59,194,103
USM_007,36.0,98.3,3,3228,307.08,231.41,3.55,1.95,56,113
USM_020,39.1,96.2,7,2690,316.04,229.59,6.14,4.51,1,93
USM_002,39.7,100.0,3,2645,297.65,229.36,3.41,3.0,99,118
USM_007,47.8,100.0,6,2533,343.86,236.78,4.61,2.93,5,102
USM_006,49.8,99.9,4,2671,315.34,229.86,4.16,2.22,73,104
USM_017,43.5,93.0,7,2465,386.27,233.11,8.48,5.61,58,108
USM_002,41.3,92.2,3,2866,366.23,233.09,5.21,2.88,3,109
USM_003,40.6,100.0,5,2382,347.21,234.93,8.14,3.36,45,123
USM_005,45.1,95.0,5,2723,318.1,232.95,7.21,3.88,2,100
USM_005,51.4,100.0,5,2931,365.22,223.83,10.61,2.93,3,94
USM_001,47.9,96.0,5,2774,377.63,230.4,3.04,3.0,3,106
USM_008,46.7,96.3,7,2448,355.71,237.79,8.52,3.21,17,99
USM_012,46.6,100.0,6,2925,414.15,231.81,8.29,3.9,97,111
USM_004,44.3,93.3,4,2667,368.39,218.75,4.05,3.43,27,101
USM_013,41.8,89.6,9,1806,386.54,228.85,8.01,5.65,61,99
USM_015,38.7,98.6,4,2342,355.34,229.54,6.67,2.65,8,110
USM_011,41.3,97.6,6,3083,377.03,216.34,5.55,4.25,162,106
USM_010,42.8,90.9,4,3123,318.13,242.0,4.35,2.18,42,98
USM_003,35.3,100.0,4,2761,331.66,230.18,4.56,2.56,1,117
USM_014,41.9,100.0,3,2904,363.97,231.89,10.1,2.52,46,116
USM_016,38.2,100.0,3,2398,363.68,227.65,6.0,2.23,12,116
USM_010,45.9,98.1,6,2631,370.3,223.79,7.56,3.74,13,98
USM_010,38.9,98.1,4,3009,394.02,225.14,4.42,3.35,55,109
USM_012,42.4,100.0,2,2802,293.0,222.84,4.44,1.05,15,114
USM_009,39.2,99.8,5,2661,311.02,235.59,8.16,5.34,14,103
USM_001,47.2,100.0,5,2666,359.18,231.91,3.3,3.51,46,110
USM_005,34.5,100.0,7,2947,321.03,223.79,5.17,3.33,16,110
USM_020,43.4,100.0,8,3020,450.0,226.98,6.07,4.64,7,96
USM_008,36.4,100.0,5,2809,370.63,238.73,6.22,4.32,31,108
USM_011,39.4,100.0,6,2663,346.87,236.2,5.64,3.04,3,110
USM_012,42.5,99.4,2,2568,329.38,239.31,6.79,1.42,141,124
USM_001,42.9,100.0,5,2886,330.79,231.08,7.39,3.9,36,114
USM_020,42.8,94.5,3,2347,351.21,232.33,7.47,2.73,1,104
USM_011,41.6,100.0,5,2397,354.48,223.31,4.03,4.57,15,105
USM_005,38.8,98.9,3,2202,331.73,228.16,5.43,2.63,189,114
USM_015,41.4,100.0,4,3034,339.07,225.35,8.39,2.88,41,115
USM_005,42.1,99.5,4,2454,403.77,222.27,7.79,2.02,26,109
USM_012,41.6,92.0,7,2787,405.38,236.98,3.25,2.61,22,97
USM_005,41.4,100.0,5,2626,360.08,226.39,6.7,3.22,32,114
USM_017,43.4,100.0,6,3553,296.35,233.26,2.04,3.13,14,113
USM_017,41.9,97.7,6,2801,371.54,235.22,6.09,3.01,82,104
USM_012,43.3,100.0,7,2123,412.17,233.63,9.8,5.39,42,106
USM_015,39.5,96.5,4,2997,404.79,232.63,4.1,4.17,83,112
USM_015,36.9,94.7,5,2502,379.38,230.66,4.33,3.7,17,103
USM_006,42.5,100.0,2,2614,406.9,236.16,7.53,0.58,1,120
USM_012,45.6,95.3,7,2503,352.14,225.78,2.91,4.47,203,99
USM_020,43.0,100.0,7,2738,375.12,230.05,4.73,6.33,43,110
USM_018,38.5,97.9,6,2690,322.77,228.18,7.19,3.29,4,102
USM_014,44.4,100.0,4,2500,361.69,223.23,4.73,2.52,6,123
USM_002,40.0,97.6,5,2497,403.18,230.42,5.53,3.66,34,107
USM_009,44.7,98.4,4,2727,326.42,232.99,7.49,2.01,71,113
USM_005,40.2,100.0,4,1949,315.54,226.98,6.84,3.8,30,118
USM_020,43.0,100.0,5,2248,353.9,223.56,6.53,4.83,102,109
USM_001,39.3,94.5,4,3143,340.93,225.21,5.32,3.03,23,108
USM_003,39.7,100.0,5,2745,375.97,235.13,6.74,2.69,2,110
USM_006,35.2,93.2,4,2444,331.87,226.18,5.75,3.71,1,117
USM_005,43.8,100.0,5,2178,418.74,229.93,6.92,2.83,117,118
USM_005,42.7,91.8,4,2660,298.41,234.56,5.01,2.37,249,102
USM_001,43.1,100.0,7,2976,400.15,220.1,5.63,2.95,8,101
USM_017,42.1,90.9,5,3462,319.41,225.5,4.02,3.35,3,105
USM_019,38.4,97.4,6,3201,278.16,228.02,5.93,4.87,147,106
USM_014,45.0,96.3,5,2433,359.52,238.6,4.38,4.74,6,115
USM_012,44.9,100.0,6,2550,339.82,241.68,3.77,4.73,15,110
USM_010,38.5,94.6,6,2193,305.62,229.73,6.52,4.49,97,103
USM_020,43.7,94.4,5,2434,282.74,234.55,6.43,3.91,365,101
USM_018,45.4,99.9,7,2640,349.67,228.41,7.57,2.47,39,100
USM_011,39.4,100.0,5,2533,389.03,237.04,5.14,4.66,14,105
USM_002,40.5,100.0,4,3271,373.4,233.06,6.82,3.68,112,110
USM_018,43.9,100.0,5,2294,352.27,234.04,7.1,2.09,30,108
USM_007,35.7,96.0,4,2593,369.15,235.62,6.89,2.69,19,107
USM_015,36.7,100.0,3,1998,348.91,224.31,4.35,2.07,40,114
USM_011,37.6,100.0,3,2725,292.81,241.05,6.3,1.28,116,116
USM_018,34.5,100.0,4,2192,293.16,231.91,6.73,3.72,15,117
USM_012,45.8,90.9,5,3039,341.87,234.02,6.01,2.7,33,105
USM_006,32.5,98.0,2,2487,343.57,230.22,1.83,2.71,35,107
USM_020,43.0,97.3,4,2258,384.04,226.31,6.32,3.55,107,103
USM_013,45.9,100.0,5,2077,380.29,229.16,10.43,3.15,67,107
USM_020,40.1,98.4,3,2357,374.21,233.96,5.28,2.73,90,107
USM_016,38.5,100.0,6,2706,338.79,229.71,4.54,4.85,70,110
USM_018,42.6,96.5,4,2802,294.77,222.53,6.75,2.04,53,109
USM_010,41.7,100.0,5,2517,366.48,238.27,6.62,1.85,8,110
USM_008,46.1,94.5,7,2988,371.01,228.06,8.39,4.16,107,106
USM_018,30.4,100.0,2,2212,254.46,229.38,3.48,2.71,56,114
USM_001,38.2,93.5,3,1753,316.63,231.06,7.46,3.1,72,103
USM_008,44.0,88.7,4,2775,322.36,225.64,7.18,3.01,90,102
USM_006,41.6,98.2,6,3053,354.73,237.33,5.72,3.79,22,96
USM_005,44.7,91.7,7,3086,317.87,222.95,6.68,4.11,34,98
USM_015,43.1,94.5,6,2290,348.47,229.25,8.06,3.82,46,91
USM_015,41.4,100.0,4,2500,341.58,232.19,7.74,2.75,25,112
USM_002,39.7,97.7,4,2864,343.63,230.99,3.71,2.74,17,115
USM_001,51.2,95.7,6,2573,321.34,223.14,7.64,3.46,89,98
USM_011,47.6,95.2,6,2757,324.44,237.09,5.87,4.62,84,101
USM_010,43.5,97.3,5,2470,306.79,233.2,6.15,5.08,106,110
USM_018,41.9,97.4,5,2341,365.2,226.02,6.15,4.62,71,104
USM_018,43.6,98.2,7,2416,372.84,234.86,5.7,3.96,22,92
USM_017,45.4,97.6,6,2990,319.18,231.61,8.38,4.48,23,99
USM_008,43.1,100.0,3,2685,410.83,223.77,5.83,2.15,45,115
USM_015,37.9,99.4,4,3010,337.42,220.69,3.76,2.66,108,116
USM_008,48.4,100.0,6,2890,411.21,235.72,5.21,3.86,25,109
USM_017,42.6,100.0,5,3157,324.31,227.89,6.36,3.22,87,103
USM_012,50.2,100.0,6,2997,268.94,224.74,8.46,3.67,21,106
USM_008,42.6,100.0,6,2903,366.09,223.04,7.21,4.31,24,101
USM_014,40.1,100.0,5,2614,359.94,225.34,4.3,4.16,83,112
USM_004,48.3,96.9,4,3635,351.38,226.68,10.97,2.45,68,107
USM_001,42.8,99.8,7,2712,324.31,224.8,6.53,3.36,14,102
USM_001,42.7,100.0,3,2084,348.62,222.62,8.55,2.41,105,118
USM_019,36.6,100.0,4,2696,329.55,236.14,5.7,2.56,92,101
USM_016,44.4,99.7,4,2399,337.91,231.05,7.07,1.64,95,106
USM_014,39.9,92.5,5,2954,383.67,223.8,7.68,3.97,38,100
USM_016,40.3,92.4,5,2870,357.37,231.32,8.44,2.05,23,106
USM_005,40.1,96.3,6,2593,374.4,224.83,8.11,3.97,113,108
USM_009,43.7,99.7,8,2420,340.73,228.57,7.74,4.71,53,104
USM_002,35.2,95.4,6,2645,336.32,228.66,5.37,4.17,160,105
USM_018,40.4,100.0,5,2461,303.86,229.39,4.86,3.39,17,116
USM_006,45.6,99.7,5,2942,335.2,236.86,6.67,4.89,222,107
USM_009,37.0,100.0,5,2786,250.0,227.31,7.87,3.66,28,107
USM_001,42.1,93.7,4,3551,326.39,228.98,5.55,2.89,29,106
USM_009,39.5,94.3,4,2511,346.73,229.02,8.13,3.84,16,101
USM_016,40.6,98.4,5,2565,372.55,236.92,8.91,5.4,201,111
USM_013,47.7,89.5,4,2680,339.25,222.81,4.17,2.94,2,93
USM_009,34.5,96.1,3,2561,363.91,229.5,4.33,2.21,38,110
USM_013,44.5,96.4,6,3003,262.81,241.07,5.72,4.19,27,109
USM_009,39.7,97.0,5,2564,347.73,230.96,6.62,3.31,10,106
USM_011,39.1,100.0,5,3232,282.82,229.02,4.95,2.8,74,104
USM_004,37.7,100.0,3,2801,301.67,240.12,8.7,2.07,137,115
USM_002,44.7,98.5,3,2551,342.51,237.43,6.85,1.49,16,116
USM_006,40.8,98.4,4,2435,401.05,223.32,6.08,1.98,41,113
USM_014,39.5,95.2,5,2957,364.85,227.65,3.13,5.27,51,106
USM_004,41.3,100.0,5,2671,350.73,221.5,3.37,3.32,29,106
USM_006,41.0,97.8,4,2662,349.22,236.53,6.56,1.52,152,121
USM_019,32.4,97.7,4,2394,321.45,230.47,1.73,4.67,37,115
USM_006,40.0,97.5,5,2631,328.24,235.4,8.03,4.73,243,104
USM_002,45.0,98.1,5,2508,367.1,232.16,5.68,4.69,20,109
USM_018,37.1,100.0,5,3029,294.59,229.16,12.49,2.91,4,111
USM_013,38.3,100.0,4,2848,373.72,227.72,10.62,3.06,51,112
USM_009,39.7,100.0,4,2594,334.46,228.97,5.64,3.47,104,114
USM_019,38.5,100.0,5,2578,383.02,225.37,5.79,4.73,29,110
USM_013,41.9,100.0,5,2696,388.44,230.5,7.99,2.78,12,112
USM_011,38.0,98.5,3,2628,283.08,236.02,9.41,2.68,80,117
USM_001,39.1,92.7,5,2354,326.74,229.08,2.72,4.51,18,106
USM_007,40.4,94.6,6,2083,315.78,232.29,2.43,4.91,88,100
USM_015,43.8,95.8,5,2448,277.49,232.0,4.76,3.56,18,112
USM_001,46.8,93.3,7,2679,308.7,232.39,7.17,4.45,48,97
USM_012,40.7,100.0,4,2435,447.65,226.04,6.99,3.45,131,113
USM_007,49.6,100.0,5,2991,374.38,220.82,8.14,3.08,13,101
USM_015,40.2,95.1,4,2582,426.69,229.51,3.6,2.83,103,114
